2022,7,15,12:57:20,Latitude: 52.514968 ,Longitude: 7.343719,Altitude: 35.507569 ,-0.428562,-0.354342,7.47709,0.00293109,-0.00146554,0.19998,0.201446,0.78633
2022,7,15,12:57:21,Latitude: 52.514987 ,Longitude: 7.343630,Altitude: 35.404954 ,-0.849941,1.27372,4.72136,0.11751,0.164541,-0.0782067,0.203844,0.72198
2022,7,15,12:57:22,Latitude: 52.514987 ,Longitude: 7.343548,Altitude: 35.240600 ,-0.0430956,0.612916,13.2423,0.312827,0.0969923,0.0486294,0.458449,1.10862
2022,7,15,12:57:24,Latitude: 52.514987 ,Longitude: 7.343384,Altitude: 34.812698 ,-2.95205,2.87543,9.13148,0.0386371,0.555441,0.0540919,0.64817,0.749825
2022,7,15,12:57:25,Latitude: 52.514987 ,Longitude: 7.343300,Altitude: 34.438462 ,8.51617,1.98719,7.81707,-0.360657,-0.607934,0.00892649,-0.959664,1.19375
2022,7,15,12:57:26,Latitude: 52.515001 ,Longitude: 7.343218,Altitude: 33.840287 ,1.82678,-1.88184,4.36702,0.362655,0.571295,-0.187456,0.746494,0.9566
2022,7,15,12:57:27,Latitude: 52.515001 ,Longitude: 7.343134,Altitude: 33.468263 ,3.81157,1.10133,12.1865,0.119109,0.304833,-0.0375712,0.38637,0.921693
2022,7,15,12:57:28,Latitude: 52.515016 ,Longitude: 7.343044,Altitude: 33.228395 ,1.2402,1.16119,12.8425,-0.23955,-0.0687473,0.0827366,-0.22556,1.73813
2022,7,15,12:57:29,Latitude: 52.515030 ,Longitude: 7.342957,Altitude: 33.464417 ,2.74615,2.57855,19.6127,-0.283516,-0.106985,0.191453,-0.199047,0.461779
2022,7,15,12:57:30,Latitude: 52.515030 ,Longitude: 7.342878,Altitude: 33.828628 ,-0.105345,-0.847547,11.2312,-0.0603537,0.0671485,0.243413,0.250208,1.53789
2022,7,15,12:57:31,Latitude: 52.515030 ,Longitude: 7.342804,Altitude: 33.572862 ,-5.06852,-0.112527,11.5353,-0.420344,0.0254472,0.0290444,-0.365853,1.76052
2022,7,15,12:57:32,Latitude: 52.515016 ,Longitude: 7.342730,Altitude: 33.750489 ,3.93846,0.962469,9.71806,-0.189322,0.0254472,-0.046098,-0.209972,0.660027
2022,7,15,12:57:34,Latitude: 52.515001 ,Longitude: 7.342615,Altitude: 33.876922 ,4.22577,-0.3304,9.71806,-0.182393,0.080072,0.0113247,-0.0909969,0.294174
2022,7,15,12:57:35,Latitude: 52.514987 ,Longitude: 7.342575,Altitude: 33.566453 ,0.948104,-0.107739,9.165,-0.0823369,0.00879326,0.0937948,0.0202512,0.203977
2022,7,15,12:57:36,Latitude: 52.514987 ,Longitude: 7.342552,Altitude: 33.240876 ,-2.43969,-0.169988,4.91051,-0.069147,0.274456,0.428472,0.633781,0.633781
2022,7,15,12:57:37,Latitude: 52.514968 ,Longitude: 7.342533,Altitude: 32.863984 ,1.71185,-1.32878,10.2903,-0.0774073,0.067415,0.486161,0.476168,0.741565
2022,7,15,12:57:38,Latitude: 52.514954 ,Longitude: 7.342520,Altitude: 32.737961 ,0.562637,-0.636858,10.7069,-0.0337075,0.0486294,0.464178,0.479099,0.592612
2022,7,15,12:57:39,Latitude: 52.514925 ,Longitude: 7.342522,Altitude: 32.055817 ,-0.787692,-0.083797,9.19613,-0.0150551,-0.0154548,0.254738,0.224228,0.563967
2022,7,15,12:57:40,Latitude: 52.514911 ,Longitude: 7.342539,Altitude: 31.144600 ,0.00957681,-0.0574608,9.72285,0.0467641,-0.0435666,0.0747427,0.0779403,0.377044
2022,7,15,12:57:41,Latitude: 52.514877 ,Longitude: 7.342573,Altitude: 30.271339 ,0.454898,0.0574608,9.31344,-0.116711,-0.0117243,0.00945941,-0.118975,0.207707
2022,7,15,12:57:42,Latitude: 52.514849 ,Longitude: 7.342617,Altitude: 29.456620 ,0.0383072,0.682347,13.6637,-0.223828,-0.428338,0.0598208,-0.592346,0.283516
2022,7,15,12:57:43,Latitude: 52.514815 ,Longitude: 7.342669,Altitude: 29.156342 ,0.924162,1.21386,9.66539,-0.128302,-0.0822037,-0.00799387,-0.218499,0.399427
2022,7,15,12:57:44,Latitude: 52.514787 ,Longitude: 7.342728,Altitude: 28.849457 ,2.61686,-5.14993,10.8481,-0.00506279,0.194118,-0.0588882,0.130167,0.320554
2022,7,15,12:57:45,Latitude: 52.514758 ,Longitude: 7.342789,Altitude: 28.804398 ,3.8379,1.73819,8.57363,0.0551577,0.0290444,0.0507611,0.134963,0.274856
2022,7,15,12:57:47,Latitude: 52.514696 ,Longitude: 7.342913,Altitude: 29.747026 ,1.46286,-0.926556,11.0277,-0.148153,-0.0916631,-0.04783,-0.287646,0.444326
2022,7,15,12:57:48,Latitude: 52.514648 ,Longitude: 7.342979,Altitude: 30.576234 ,2.33674,1.55384,10.1323,-0.223695,-0.202778,-0.0106585,-0.437132,0.322153
2022,7,15,12:57:49,Latitude: 52.514606 ,Longitude: 7.343054,Altitude: 30.832956 ,0.0814028,1.53947,8.80827,-0.0603537,0.026513,0.0456983,0.0118576,0.15708
2022,7,15,12:57:50,Latitude: 52.514558 ,Longitude: 7.343136,Altitude: 29.820726 ,-0.260968,0.632069,12.141,-0.193851,-0.163075,-0.207308,-0.564234,0.724644
2022,7,15,12:57:51,Latitude: 52.514496 ,Longitude: 7.343225,Altitude: 28.607278 ,0.926556,0.857124,8.15225,0.0526263,0.261666,-0.0603537,0.253939,0.253939
2022,7,15,12:57:52,Latitude: 52.514434 ,Longitude: 7.343311,Altitude: 27.657669 ,3.9217,2.63841,8.41801,-0.00253139,0.125104,-0.0534257,0.0691469,0.0691469
2022,7,15,12:57:53,Latitude: 52.514377 ,Longitude: 7.343395,Altitude: 26.924324 ,2.11168,4.36223,9.74919,-0.054758,-0.0291776,-0.140159,-0.224095,0.1744
2022,7,15,12:57:54,Latitude: 52.514315 ,Longitude: 7.343472,Altitude: 26.473160 ,0.988805,0.306458,8.9998,-0.100856,0.0546248,-0.170936,-0.217167,0.177864
2022,7,15,12:57:55,Latitude: 52.514253 ,Longitude: 7.343548,Altitude: 27.121010 ,-0.275333,2.83473,15.0092,-0.142691,-0.0979249,0.00359724,-0.237018,0.138294
2022,7,15,12:57:56,Latitude: 52.514176 ,Longitude: 7.343607,Altitude: 27.071435 ,1.42934,-0.560243,8.44195,0.0183859,0.0202511,-0.0676815,-0.0290444,0.247144
2022,7,15,12:57:58,Latitude: 52.514024 ,Longitude: 7.343691,Altitude: 26.984842 ,-0.225055,-1.3623,6.3183,0.136429,0.193851,0.0496952,0.379975,0.379975
2022,7,15,12:57:59,Latitude: 52.513962 ,Longitude: 7.343725,Altitude: 27.228653 ,1.63045,0.155623,8.89206,0.0526263,0.103121,-0.00333078,0.152416,0.353729
2022,7,15,12:58:0,Latitude: 52.513885 ,Longitude: 7.343760,Altitude: 27.657616 ,2.34153,2.12366,9.60075,-0.0129234,0.0361056,-0.246877,-0.223695,0.110582
2022,7,15,12:58:1,Latitude: 52.513824 ,Longitude: 7.343784,Altitude: 27.875650 ,1.88424,2.13563,11.8202,0.183859,-0.11751,-0.305233,-0.238883,0.244746
2022,7,15,12:58:2,Latitude: 52.513766 ,Longitude: 7.343782,Altitude: 27.891762 ,0.773327,0.725443,6.38054,0.147087,-0.00972588,-0.136429,0.000932515,0.000932515
